index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
25863,5011000213090100,2823700016021400,식품,농산물,3
25864,5011000213090100,4812900034009400,식품,농산물,3
25865,5011000213090100,5011000348049200,식품,농산물,5
25866,5011000215039400,3023000069032400,식품,과자,5
25867,5011000215088100,4121000007006100,식품,농산물,8
25868,5011000224031300,4136000358060200,식품,농산물,4
25869,5011000226090200,1123000004097300,식품,농산물,3
25870,5011000228004400,4117300017043200,식품,음료,26
25871,5011000265076200,4711100264045300,식품,농산물,3
25872,5011000265076200,4822000249097400,식품,냉동/간편조리식품,4
25873,5011000266051200,2917000082015400,식품,농산물,3
25874,5011000272040300,4159000339030300,식품,농산물,4
25875,5011000272063400,4122000382092200,식품,농산물,6
25876,5011000272083300,2771000410034400,식품,농산물,9
25877,5011000310014300,4480000437007300,식품,농산물,3
25878,5011000310047200,1129000024005100,식품,수산,4
25879,5011000316024300,1121500002039200,식품,수산,4
25880,5011000316024300,4518000471083300,식품,수산,15
25881,5011000318044400,4148000669014300,식품,축산,7
25882,5011000318049100,3171000645016300,식품,농산물,3
25883,5011000326012100,2823700015016200,식품,농산물,5
25884,5011000373006400,4128500038051400,식품,냉동/간편조리식품,5
25885,5011000374036400,4511300061030100,식품,수산,3
25886,5011000375010100,4812700061068400,식품,기타식품,4
25887,5011000379006400,1156000012097300,식품,농산물,13
25888,5011000379064200,4128500044071200,식품,음료,3
25889,5011000384015100,1159000006046300,식품,농산물,5
25890,5011000420060100,1165000005015400,식품,농산물,3
25891,5011000420060100,1171000030069300,식품,농산물,5
25892,5011000422093300,2917000067026200,식품,농산물,3
25893,5011000424031100,1144000016032200,식품,농산물,3
25894,5011000424031100,4420000385017200,식품,농산물,4
25895,5011000424078200,2629000028006300,식품,농산물,3
25896,5011000424078200,2671000181095200,식품,농산물,3
25897,5011000424078200,4574000132048100,식품,농산물,3
25898,5011000437099200,2629000015049100,식품,농산물,3
25899,5011000437099200,4148000685004100,식품,농산물,4
25900,5011000437099200,4163000158003100,식품,농산물,4
25901,5011000450085400,4313000708024400,식품,수산,4
25902,5011000474022200,4163000179092200,식품,농산물,3
25903,5011000477013300,4514000508023300,식품,건강식품,9
25904,5011000478095100,4143000037007100,식품,농산물,4
25905,5011000525070400,4275000610072400,식품,농산물,6
25906,5011000525070400,4311100022038100,식품,농산물,4
25907,5011000535028300,4812500001015400,식품,농산물,4
25908,5011000587072300,1150000016021300,식품,농산물,3
25909,5011000595017300,3020000102098400,생활/건강,음반,4
25910,5011000595017300,4113500008030300,생활/건강,음반,3
25911,5011000624035200,2820000012036200,식품,농산물,3
25912,5011000627031200,1174000014060400,식품,농산물,3
25913,5011000685067100,2644000058064100,식품,농산물,84
25914,5011000685067100,2714000063037300,식품,농산물,3
25915,5011000685067100,4111300012028200,식품,농산물,3
25916,5011000685067100,4155000429100200,식품,농산물,3
25917,5011000722006300,4717000784065300,식품,농산물,4
25918,5011000767075300,2717000002057300,식품,축산,20
25919,5011000768041400,4725000837074100,식품,농산물,10
25920,5011000769078300,4511300097063300,식품,농산물,3
25921,5011000895025300,1171000004065200,식품,농산물,3
25922,5011000974097100,1132000015065200,식품,농산물,3
25923,5011000974097100,4113500035089200,식품,농산물,3
25924,5011001001086200,3111000036014200,식품,농산물,3
25925,5011001052013300,4623000346073400,식품,음료,18
25926,5011001056005400,1150000040048400,식품,농산물,3
25927,5011001060063300,4183000527004300,식품,농산물,29
25928,5011001074080300,4514000418048100,식품,기타식품,4
25929,5011001076050400,2714000077090400,식품,음료,3
25930,5011001076050400,2720000011079200,식품,음료,3
25931,5011001108036200,4113500045038200,식품,농산물,5
25932,5013000043045200,4128500032021200,식품,농산물,4
25933,5013000044016100,4213000359081200,식품,농산물,4
25934,5013000044016100,4623000358068100,식품,농산물,6
25935,5013000124050300,1150000037036400,식품,기타식품,6
25936,5013000124073300,1150000041057300,식품,농산물,4
25937,5013000141020100,4721000516021200,식품,농산물,5
25938,5013000178055200,2726000056072100,식품,농산물,3
25939,5013000205030200,1156000026053300,식품,농산물,5
25940,5013000354052200,4122000126008400,식품,농산물,5
25941,5013000367031200,4812700029014400,식품,농산물,3
25942,5013000403077100,4678000656070200,식품,농산물,6
25943,5013000459099100,1111000018037200,식품,농산물,4
25944,5013000581065400,4573000535062400,식품,농산물,3
25945,5013000610049100,1111000010023100,식품,농산물,3
25946,5013000610049100,1114000007096200,식품,농산물,4
25947,5013000610049100,1120000014020400,식품,농산물,5
25948,5013000610049100,1121500011074400,식품,농산물,3
25949,5013000610049100,1132000020081300,식품,농산물,4
25950,5013000610049100,1147000005048200,식품,농산물,4
25951,5013000610049100,1156000004032300,식품,농산물,3
25952,5013000610049100,1171000002011400,식품,농산물,4
25953,5013000610049100,1171000030069300,식품,농산물,31
25954,5013000610049100,1174000020009100,식품,농산물,6
25955,5013000610049100,2729000020015400,식품,농산물,4
25956,5013000610049100,2911000007045200,식품,농산물,4
25957,5013000610049100,3011000062071100,식품,농산물,4
25958,5013000610049100,4113100016091100,식품,농산물,3
25959,5013000610049100,4128700010080300,식품,농산물,4
25960,5013000610049100,4139000103008100,식품,농산물,3
25961,5013000610049100,4139000117066100,식품,농산물,3
25962,5013000610049100,4143000037040400,식품,농산물,3
25963,5013000610049100,4146300051079300,식품,농산물,4
25964,5013000610049100,4146300079006100,식품,농산물,4
25965,5013000610049100,4148000669073300,식품,농산물,3
25966,5013000610049100,4157000210048200,식품,농산물,3
25967,5013000610049100,4213000228014300,식품,농산물,3
25968,5013000620007400,4611000020041200,식품,농산물,4
25969,5013000622057100,4111700019072200,식품,농산물,3
25970,5013000622057100,4122000314032400,식품,농산물,4
25971,5013000622057100,4127100043002200,식품,농산물,4
25972,5013000622057100,4313000675046100,식품,농산물,3
25973,5013000622057100,4715000245070400,식품,농산물,6
25974,5013000624091200,1154500003045300,식품,농산물,3
25975,5013000670082100,1171000025068200,식품,농산물,3
25976,5013000671079300,1153000008018200,식품,농산물,7
25977,5013000673010300,1130500019060100,식품,농산물,3
25978,5013000723077100,1144000012026400,식품,농산물,3
25979,5013000731055200,1132000010036200,식품,농산물,3
25980,5013000731055200,2629000019067300,식품,농산물,3
25981,5013000731055200,3017000013011400,식품,농산물,3
25982,5013000731055200,4128100157094300,식품,농산물,3
25983,5013000731055200,4159000385080200,식품,농산물,4
25984,5013000731055200,4812100207018100,식품,농산물,3
25985,5013000731055200,4831000256025100,식품,농산물,3
25986,5013000732089100,4812700029015400,식품,농산물,3
25987,5013000733024100,3017000020015400,식품,농산물,5
25988,5013000733036100,1114000001017400,식품,농산물,13
25989,5013000735001200,5011000373077300,식품,농산물,3
25990,5013000735022300,2920000055027300,식품,농산물,4
25991,5013000735022300,3611000318075400,식품,농산물,3
25992,5013000735022300,4374000363084100,식품,농산물,3
25993,5013000765096400,4157000301026400,식품,농산물,3
25994,5013000765096400,4613000336059100,식품,농산물,3
25995,5013000765096400,4817000448002100,식품,농산물,5
25996,5013000765096400,4822000197092100,식품,농산물,3
25997,5013000765096400,4833000421071300,식품,농산물,5
25998,5013000768074300,4511300097069200,식품,농산물,3
25999,5013000778022200,1174000011060300,식품,농산물,3
26000,5013000780043400,2823700020075400,식품,농산물,4
26001,5013000783064100,4129000004051200,식품,농산물,3
26002,5013000785062300,4311100033056300,식품,농산물,4
26003,5013000813054200,4713000861041300,식품,농산물,7
26004,5013000821028200,1126000010060400,식품,농산물,3
26005,5013000821028200,1144000016001400,식품,농산물,4
26006,5013000821028200,1168000013086200,식품,농산물,3
26007,5013000821028200,4146100243020200,식품,농산물,3
26008,5013000821028200,4146300044017400,식품,농산물,5
26009,5013000821028200,4165000516062200,식품,농산물,3
26010,5013000821028200,4623000417032300,식품,농산물,4
26011,5013000821028200,4717000827077400,식품,농산물,13
26012,5013000823047200,1111000023083200,식품,농산물,5
26013,5013000826031400,4471000093064400,식품,농산물,5
26014,5013000828084200,4482500343087300,식품,농산물,6
26015,5013000845051400,4127100046090300,식품,과자,3
26016,5013000854017300,4831000473068100,식품,농산물,4
26017,5013000854086200,4159000209077400,식품,농산물,3
26018,5013000858054200,4161000165070200,식품,농산물,4
26019,5013000866015200,5013000823075200,식품,농산물,4
26020,5013000894063100,1153000003069100,식품,농산물,3
26021,5013000897086300,4277000625068100,식품,농산물,3
26022,5013000902065100,4680000320023200,식품,농산물,3
26023,5013000906091200,2623000008099200,식품,농산물,3
26024,5013000909049200,1120000016018300,식품,농산물,5
26025,5013000909069100,4128500025086300,식품,농산물,3
26026,5013000916011300,4413100125006100,식품,농산물,3
26027,5013000930047300,1132000017093100,식품,농산물,4
26028,5013000930047300,4511300098024400,식품,농산물,7
26029,1117000009037100,5011000265057100,디지털/가전,기타디지털/가전,5
26030,1117000009037100,5011000435063100,디지털/가전,기타디지털/가전,3
26031,1117000009037300,5011000316043100,디지털/가전,기타디지털/가전,4
26032,1168000005037300,5011000373020300,화장품/미용,스킨케어,3
26033,2623000016044400,5011000173051100,식품,농산물,3
26034,2635000035072100,5011000768031200,패션의류,상의,4
26035,2653000031015300,5011000466044300,식품,음료,3
26036,2714000172035200,5011001101080200,식품,농산물,3
26037,2720000008064300,5011000309038400,식품,건강식품,3
26038,2723000062095400,5011000374093300,식품,농산물,3
26039,2723000088054300,5011000112053100,식품,가공식품,3
26040,2817000019093300,5011000481011200,생활/건강,반려동물,3
26041,2824500048029400,5011000266060100,생활/건강,생활용품,3
26042,2826000073054300,5011000314070200,화장품/미용,스킨케어,3
26043,3011000075058100,5011000371040100,식품,농산물,5
26044,3023000012008100,5011000214048100,식품,냉동/간편조리식품,3
26045,4111700004059100,5013000818088300,여행/문화,문화컨텐츠,4
26046,4122000053068300,5011000320046200,패션의류,상의,3
26047,4125000020023200,5011000263080300,식품,과자,8
26048,4136000193095300,5011000168081200,생활/건강,반려동물,3
26049,4136000193095300,5011000320035300,생활/건강,반려동물,3
26050,4136000216029100,5011000368067200,생활/건강,반려동물,3
26051,4136000216029100,5013000619034100,생활/건강,반려동물,5
26052,4137000019060200,5011000214044200,화장품/미용,스킨케어,3
26053,4139000067064300,5011000214059200,식품,농산물,7
26054,4141000031009400,5011000215038300,식품,건강식품,4
26055,4141000031030100,5011000721056300,식품,건강식품,3
26056,4148000663037200,5013000635005300,여행/문화,문화컨텐츠,7
26057,4148000690015300,5011000173065100,여행/문화,문화컨텐츠,4
26058,4148000690015300,5011000214005200,여행/문화,문화컨텐츠,5
26059,4148000690015300,5011000582050200,여행/문화,문화컨텐츠,4
26060,4148000690047300,5011000318076200,여행/문화,문화컨텐츠,3
26061,4150000157018400,5011000265017200,식품,농산물,3
26062,4150000199100200,5011000315051300,식품,음료,4
26063,4150000241045200,5011000169044300,식품,건강식품,3
26064,4155000377093400,5011000315017100,식품,가공식품,3
26065,4157000306018300,5011000172050400,식품,음료,3
26066,4157000306018300,5011000417058200,식품,과자,3
26067,4159000429094300,5011000172056300,식품,냉동/간편조리식품,3
26068,4159000429094300,5011000263049100,식품,냉동/간편조리식품,5
26069,4159000429094300,5011000374003200,식품,음료,8
26070,4159000429094300,5011000375052100,식품,냉동/간편조리식품,4
26071,4159000429094300,5011000435092300,생활/건강,반려동물,3
26072,4161000252057400,5011000089081200,식품,기타식품,3
26073,4165000396062100,5011000353042400,식품,냉동/간편조리식품,3
26074,4211000929027100,5011000429013100,식품,냉동/간편조리식품,3
26075,4374500014067300,5011000313086400,생활/건강,생활용품,3
26076,4418000539016100,5011000220052400,식품,농산물,3
26077,4427000366060200,5011000173054400,식품,건강식품,4
26078,4511100087072200,5011000383009100,생활/건강,주방용품,3
26079,4511100087072200,5013000663055400,생활/건강,주방용품,3
26080,4511300059069100,5011000388072300,식품,기타식품,5
26081,4519000452026200,5013000314006300,식품,가공식품,10
26082,4579000177091200,5011000264046100,식품,축산,3
26083,4579000177091200,5013000778065300,식품,축산,3
26084,4717000827096200,5011000893068400,식품,음료,4
